order_id,line_id,product_id,product_name,quantity,unit_price,line_value,order_date,payment_method,channel,promotion_applied,customer_id,first_name,last_name,email,phone,address,city,postcode,country,date_of_birth,gender,customer_since,loyalty_member,marketing_opt_in
863,2,2,Cinema Ticket - Child,4,8.0,32.0,2024-05-15,Debit Card,Kiosk,False,233,Richard,Walters,rosswhite@carey.com,+441184960226,"Studio 58B, Ashley trail, Atkinsonland, L9E 9RA",Port Darrenborough,NE70 9ZP,UK,2007-06-29,Other,2018-09-24,False,False
863,3,5,Popcorn - Large,1,5.0,5.0,2024-05-15,Debit Card,Kiosk,False,233,Richard,Walters,rosswhite@carey.com,+441184960226,"Studio 58B, Ashley trail, Atkinsonland, L9E 9RA",Port Darrenborough,NE70 9ZP,UK,2007-06-29,Other,2018-09-24,False,False
864,1,1,Cinema Ticket - Adult,1,12.5,12.5,2024-05-15,Cash,Web,True,460,George,Gallagher,billysmith@gmail.com,020 74960330,"32 Thomson crest, Powellview, E11 0UL",Hilaryhaven,S3T 6QZ,UK,1971-08-29,Other,2023-09-20,True,True
864,2,5,Popcorn - Large,1,5.0,5.0,2024-05-15,Cash,Web,True,460,George,Gallagher,billysmith@gmail.com,020 74960330,"32 Thomson crest, Powellview, E11 0UL",Hilaryhaven,S3T 6QZ,UK,1971-08-29,Other,2023-09-20,True,True
864,3,6,Soft Drink,2,2.5,5.0,2024-05-15,Cash,Web,True,460,George,Gallagher,billysmith@gmail.com,020 74960330,"32 Thomson crest, Powellview, E11 0UL",Hilaryhaven,S3T 6QZ,UK,1971-08-29,Other,2023-09-20,True,True
864,4,7,Combo Meal,3,7.5,22.5,2024-05-15,Cash,Web,True,460,George,Gallagher,billysmith@gmail.com,020 74960330,"32 Thomson crest, Powellview, E11 0UL",Hilaryhaven,S3T 6QZ,UK,1971-08-29,Other,2023-09-20,True,True
865,1,5,Popcorn - Large,2,5.0,10.0,2024-05-15,Cash,Kiosk,True,258,Jemma,Smith,ewhite@yahoo.com,01314960510,"Flat 14, Elliot streets, Eileenbury, WA49 5FF",Jacksonbury,TA4 3DU,UK,1986-05-15,Male,2017-05-26,True,True
866,1,1,Cinema Ticket - Adult,2,12.5,25.0,2024-05-16,Debit Card,Box Office,True,517,Dorothy,Ahmed,holliefleming@smith.com,+44(0)1184960992,"781 Joshua street, West Lorraine, S19 2RT",East Tracyview,S56 3EW,UK,1951-05-21,Female,2017-05-07,True,False
866,2,4,Popcorn - Small,3,3.0,9.0,2024-05-16,Debit Card,Box Office,True,517,Dorothy,Ahmed,holliefleming@smith.com,+44(0)1184960992,"781 Joshua street, West Lorraine, S19 2RT",East Tracyview,S56 3EW,UK,1951-05-21,Female,2017-05-07,True,False
866,3,8,3D Glasses,4,2.0,8.0,2024-05-16,Debit Card,Box Office,True,517,Dorothy,Ahmed,holliefleming@smith.com,+44(0)1184960992,"781 Joshua street, West Lorraine, S19 2RT",East Tracyview,S56 3EW,UK,1951-05-21,Female,2017-05-07,True,False
867,1,5,Popcorn - Large,6,5.0,30.0,2024-05-16,Online,Box Office,True,91,Bethan,Davis,zkelly@sullivan.biz,+44(0)1164960492,"Studio 39, Mandy ports, Cooperton, N45 5RW",Suzanneborough,HG8Y 9AH,UK,1998-04-26,Female,2020-05-07,True,True
867,2,10,Merchandise - T-Shirt,5,15.0,75.0,2024-05-16,Online,Box Office,True,91,Bethan,Davis,zkelly@sullivan.biz,+44(0)1164960492,"Studio 39, Mandy ports, Cooperton, N45 5RW",Suzanneborough,HG8Y 9AH,UK,1998-04-26,Female,2020-05-07,True,True
868,1,3,Cinema Ticket - Student,2,9.5,19.0,2024-05-16,Cash,Mobile App,True,12,Geoffrey,Blackburn,marc73@wright-bradley.net,+44(0)161 4960551,"Flat 7, Andrew greens, West Jordanberg, WN4 1FQ",Mohamedport,G9 3LQ,UK,1982-03-13,Male,2023-03-08,False,True
868,2,7,Combo Meal,3,7.5,22.5,2024-05-16,Cash,Mobile App,True,12,Geoffrey,Blackburn,marc73@wright-bradley.net,+44(0)161 4960551,"Flat 7, Andrew greens, West Jordanberg, WN4 1FQ",Mohamedport,G9 3LQ,UK,1982-03-13,Male,2023-03-08,False,True
868,3,9,VIP Seat Upgrade,3,4.0,12.0,2024-05-16,Cash,Mobile App,True,12,Geoffrey,Blackburn,marc73@wright-bradley.net,+44(0)161 4960551,"Flat 7, Andrew greens, West Jordanberg, WN4 1FQ",Mohamedport,G9 3LQ,UK,1982-03-13,Male,2023-03-08,False,True
869,1,2,Cinema Ticket - Child,5,8.0,40.0,2024-05-16,Credit Card,Kiosk,False,239,Diane,Gilbert,rosie95@lamb.info,(0141) 4960473,"5 Lucy isle, Atkinsonmouth, BR7W 9HA",North Oliviafort,UB9 3PQ,UK,1997-04-15,Male,2022-12-24,False,True
869,2,3,Cinema Ticket - Student,8,9.5,76.0,2024-05-16,Credit Card,Kiosk,False,239,Diane,Gilbert,rosie95@lamb.info,(0141) 4960473,"5 Lucy isle, Atkinsonmouth, BR7W 9HA",North Oliviafort,UB9 3PQ,UK,1997-04-15,Male,2022-12-24,False,True
869,3,7,Combo Meal,7,7.5,52.5,2024-05-16,Credit Card,Kiosk,False,239,Diane,Gilbert,rosie95@lamb.info,(0141) 4960473,"5 Lucy isle, Atkinsonmouth, BR7W 9HA",North Oliviafort,UB9 3PQ,UK,1997-04-15,Male,2022-12-24,False,True
870,1,1,Cinema Ticket - Adult,1,12.5,12.5,2024-05-16,Online,Kiosk,False,301,Francis,Allen,williamsshane@williams.biz,+442074960370,"Flat 04, Stevens prairie, Port Nicoleshire, CW16 1QJ",Pottsshire,DA43 4GE,UK,1986-12-06,Male,2022-10-01,False,False
870,2,7,Combo Meal,6,7.5,45.0,2024-05-16,Online,Kiosk,False,301,Francis,Allen,williamsshane@williams.biz,+442074960370,"Flat 04, Stevens prairie, Port Nicoleshire, CW16 1QJ",Pottsshire,DA43 4GE,UK,1986-12-06,Male,2022-10-01,False,False
870,3,8,3D Glasses,4,2.0,8.0,2024-05-16,Online,Kiosk,False,301,Francis,Allen,williamsshane@williams.biz,+442074960370,"Flat 04, Stevens prairie, Port Nicoleshire, CW16 1QJ",Pottsshire,DA43 4GE,UK,1986-12-06,Male,2022-10-01,False,False
871,1,3,Cinema Ticket - Student,1,9.5,9.5,2024-05-16,Debit Card,Kiosk,True,272,Carol,Davies,anthony62@kelly.com,+44909 879 0647,"698 Shepherd harbor, Sharonbury, JE60 7DQ",North Yvonne,SW7R 2TN,UK,1983-06-12,Male,2023-03-24,True,False
871,2,6,Soft Drink,3,2.5,7.5,2024-05-16,Debit Card,Kiosk,True,272,Carol,Davies,anthony62@kelly.com,+44909 879 0647,"698 Shepherd harbor, Sharonbury, JE60 7DQ",North Yvonne,SW7R 2TN,UK,1983-06-12,Male,2023-03-24,True,False
871,3,9,VIP Seat Upgrade,7,4.0,28.0,2024-05-16,Debit Card,Kiosk,True,272,Carol,Davies,anthony62@kelly.com,+44909 879 0647,"698 Shepherd harbor, Sharonbury, JE60 7DQ",North Yvonne,SW7R 2TN,UK,1983-06-12,Male,2023-03-24,True,False
871,4,10,Merchandise - T-Shirt,4,15.0,60.0,2024-05-16,Debit Card,Kiosk,True,272,Carol,Davies,anthony62@kelly.com,+44909 879 0647,"698 Shepherd harbor, Sharonbury, JE60 7DQ",North Yvonne,SW7R 2TN,UK,1983-06-12,Male,2023-03-24,True,False
872,1,1,Cinema Ticket - Adult,4,12.5,50.0,2024-05-16,Online,Web,False,174,Rita,Porter,grayoliver@watson.com,0121 496 0893,"1 Garry meadows, West Geraldville, NP0 9FN",Connollyfort,CA8 8FQ,UK,1949-09-12,Other,2021-06-08,True,True
872,2,2,Cinema Ticket - Child,5,8.0,40.0,2024-05-16,Online,Web,False,174,Rita,Porter,grayoliver@watson.com,0121 496 0893,"1 Garry meadows, West Geraldville, NP0 9FN",Connollyfort,CA8 8FQ,UK,1949-09-12,Other,2021-06-08,True,True
872,3,5,Popcorn - Large,3,5.0,15.0,2024-05-16,Online,Web,False,174,Rita,Porter,grayoliver@watson.com,0121 496 0893,"1 Garry meadows, West Geraldville, NP0 9FN",Connollyfort,CA8 8FQ,UK,1949-09-12,Other,2021-06-08,True,True
872,4,8,3D Glasses,1,2.0,2.0,2024-05-16,Online,Web,False,174,Rita,Porter,grayoliver@watson.com,0121 496 0893,"1 Garry meadows, West Geraldville, NP0 9FN",Connollyfort,CA8 8FQ,UK,1949-09-12,Other,2021-06-08,True,True
873,1,10,Merchandise - T-Shirt,5,15.0,75.0,2024-05-16,Online,Kiosk,True,564,Marian,Smith,pgriffiths@yahoo.com,(0118)4960844,"Flat 39g, Jonathan roads, South Jeffrey, HG70 8QS",Leannechester,S4U 7SB,UK,1950-08-31,Other,2017-05-12,False,False
874,1,3,Cinema Ticket - Student,6,9.5,57.0,2024-05-16,Credit Card,Mobile App,True,158,Norman,White,marchaynes@gmail.com,028 9018262,"8 Miles lights, New Joanneside, G07 6PF",South Lydiaport,SY70 8QH,UK,1949-03-17,Other,2019-11-10,True,False
874,2,4,Popcorn - Small,4,3.0,12.0,2024-05-16,Credit Card,Mobile App,True,158,Norman,White,marchaynes@gmail.com,028 9018262,"8 Miles lights, New Joanneside, G07 6PF",South Lydiaport,SY70 8QH,UK,1949-03-17,Other,2019-11-10,True,False
874,3,5,Popcorn - Large,2,5.0,10.0,2024-05-16,Credit Card,Mobile App,True,158,Norman,White,marchaynes@gmail.com,028 9018262,"8 Miles lights, New Joanneside, G07 6PF",South Lydiaport,SY70 8QH,UK,1949-03-17,Other,2019-11-10,True,False
874,4,8,3D Glasses,3,2.0,6.0,2024-05-16,Credit Card,Mobile App,True,158,Norman,White,marchaynes@gmail.com,028 9018262,"8 Miles lights, New Joanneside, G07 6PF",South Lydiaport,SY70 8QH,UK,1949-03-17,Other,2019-11-10,True,False
875,1,2,Cinema Ticket - Child,1,8.0,8.0,2024-05-16,Credit Card,Web,True,13,Jacob,Holmes,ryanbrookes@smith.biz,+441174960111,"Studio 1, Thomas common, Stonemouth, LD8 4DZ",Declantown,E9 5AF,UK,1954-11-11,Female,2020-04-10,False,False
875,2,10,Merchandise - T-Shirt,5,15.0,75.0,2024-05-16,Credit Card,Web,True,13,Jacob,Holmes,ryanbrookes@smith.biz,+441174960111,"Studio 1, Thomas common, Stonemouth, LD8 4DZ",Declantown,E9 5AF,UK,1954-11-11,Female,2020-04-10,False,False
876,1,1,Cinema Ticket - Adult,1,12.5,12.5,2024-05-16,Debit Card,Mobile App,True,590,Fiona,Foster,swatts@gmail.com,+4429 2018502,"Flat 64f, Armstrong walks, Port Rhysfurt, BB39 1JR",Lake Kimberleyton,EX8W 3XF,UK,1981-05-04,Female,2020-07-02,False,True
876,2,7,Combo Meal,4,7.5,30.0,2024-05-16,Debit Card,Mobile App,True,590,Fiona,Foster,swatts@gmail.com,+4429 2018502,"Flat 64f, Armstrong walks, Port Rhysfurt, BB39 1JR",Lake Kimberleyton,EX8W 3XF,UK,1981-05-04,Female,2020-07-02,False,True
876,3,8,3D Glasses,3,2.0,6.0,2024-05-16,Debit Card,Mobile App,True,590,Fiona,Foster,swatts@gmail.com,+4429 2018502,"Flat 64f, Armstrong walks, Port Rhysfurt, BB39 1JR",Lake Kimberleyton,EX8W 3XF,UK,1981-05-04,Female,2020-07-02,False,True
876,4,9,VIP Seat Upgrade,1,4.0,4.0,2024-05-16,Debit Card,Mobile App,True,590,Fiona,Foster,swatts@gmail.com,+4429 2018502,"Flat 64f, Armstrong walks, Port Rhysfurt, BB39 1JR",Lake Kimberleyton,EX8W 3XF,UK,1981-05-04,Female,2020-07-02,False,True
877,1,2,Cinema Ticket - Child,2,8.0,16.0,2024-05-16,Online,Mobile App,True,24,Rosie,Cooper,jayne55@gmail.com,+44114 496 0906,"972 Luke ways, Port Kayleigh, KT86 0FR",New Francis,S4C 2DP,UK,1975-11-03,Other,2022-11-14,True,True
877,2,5,Popcorn - Large,4,5.0,20.0,2024-05-16,Online,Mobile App,True,24,Rosie,Cooper,jayne55@gmail.com,+44114 496 0906,"972 Luke ways, Port Kayleigh, KT86 0FR",New Francis,S4C 2DP,UK,1975-11-03,Other,2022-11-14,True,True
877,3,8,3D Glasses,1,2.0,2.0,2024-05-16,Online,Mobile App,True,24,Rosie,Cooper,jayne55@gmail.com,+44114 496 0906,"972 Luke ways, Port Kayleigh, KT86 0FR",New Francis,S4C 2DP,UK,1975-11-03,Other,2022-11-14,True,True
877,4,10,Merchandise - T-Shirt,4,15.0,60.0,2024-05-16,Online,Mobile App,True,24,Rosie,Cooper,jayne55@gmail.com,+44114 496 0906,"972 Luke ways, Port Kayleigh, KT86 0FR",New Francis,S4C 2DP,UK,1975-11-03,Other,2022-11-14,True,True
878,1,2,Cinema Ticket - Child,3,8.0,24.0,2024-05-17,Debit Card,Mobile App,True,492,Yvonne,Harrison,gwalker@thomas.com,+44141 4960571,"968 Collier well, West Jennastad, NR8 6GQ",West Justinland,FY7R 6AB,UK,1988-12-20,Male,2023-03-14,True,False
878,2,5,Popcorn - Large,7,5.0,35.0,2024-05-17,Debit Card,Mobile App,True,492,Yvonne,Harrison,gwalker@thomas.com,+44141 4960571,"968 Collier well, West Jennastad, NR8 6GQ",West Justinland,FY7R 6AB,UK,1988-12-20,Male,2023-03-14,True,False
878,3,8,3D Glasses,5,2.0,10.0,2024-05-17,Debit Card,Mobile App,True,492,Yvonne,Harrison,gwalker@thomas.com,+44141 4960571,"968 Collier well, West Jennastad, NR8 6GQ",West Justinland,FY7R 6AB,UK,1988-12-20,Male,2023-03-14,True,False
879,1,1,Cinema Ticket - Adult,5,12.5,62.5,2024-05-17,Online,Box Office,True,438,Lynn,Kirk,jonesaimee@hotmail.co.uk,(0141) 496 0214,"97 Simon radial, Wongview, NG4 7LP",Lake Adammouth,W62 2XX,UK,1979-06-11,Other,2020-09-28,True,True
879,2,3,Cinema Ticket - Student,1,9.5,9.5,2024-05-17,Online,Box Office,True,438,Lynn,Kirk,jonesaimee@hotmail.co.uk,(0141) 496 0214,"97 Simon radial, Wongview, NG4 7LP",Lake Adammouth,W62 2XX,UK,1979-06-11,Other,2020-09-28,True,True
879,3,7,Combo Meal,7,7.5,52.5,2024-05-17,Online,Box Office,True,438,Lynn,Kirk,jonesaimee@hotmail.co.uk,(0141) 496 0214,"97 Simon radial, Wongview, NG4 7LP",Lake Adammouth,W62 2XX,UK,1979-06-11,Other,2020-09-28,True,True
880,1,10,Merchandise - T-Shirt,4,15.0,60.0,2024-05-17,Online,Web,False,71,Charlene,Hart,haynesannette@yahoo.co.uk,028 9018 0500,"377 Philip plaza, North Dorothy, M00 8ZS",Greenberg,CF7B 8TX,UK,1995-05-29,Other,2019-02-26,True,True
881,1,1,Cinema Ticket - Adult,5,12.5,62.5,2024-05-17,Credit Card,Kiosk,True,248,Arthur,Hudson,ashleybirch@harrison.info,+44306 9990099,"Studio 66G, Rachel hills, West Leehaven, LD87 3AP",West Sophiefort,IG9N 4FN,UK,1951-01-07,Male,2022-01-01,False,False
881,2,3,Cinema Ticket - Student,2,9.5,19.0,2024-05-17,Credit Card,Kiosk,True,248,Arthur,Hudson,ashleybirch@harrison.info,+44306 9990099,"Studio 66G, Rachel hills, West Leehaven, LD87 3AP",West Sophiefort,IG9N 4FN,UK,1951-01-07,Male,2022-01-01,False,False
881,3,5,Popcorn - Large,5,5.0,25.0,2024-05-17,Credit Card,Kiosk,True,248,Arthur,Hudson,ashleybirch@harrison.info,+44306 9990099,"Studio 66G, Rachel hills, West Leehaven, LD87 3AP",West Sophiefort,IG9N 4FN,UK,1951-01-07,Male,2022-01-01,False,False
881,4,8,3D Glasses,3,2.0,6.0,2024-05-17,Credit Card,Kiosk,True,248,Arthur,Hudson,ashleybirch@harrison.info,+44306 9990099,"Studio 66G, Rachel hills, West Leehaven, LD87 3AP",West Sophiefort,IG9N 4FN,UK,1951-01-07,Male,2022-01-01,False,False
882,1,3,Cinema Ticket - Student,5,9.5,47.5,2024-05-17,Cash,Box Office,True,388,Michael,Pearce,paula39@robinson.com,01632 960 363,"43 Reid rapid, Richardsonmouth, IP1A 5ZZ",New Roy,HU12 7XF,UK,1953-05-10,Male,2020-06-11,False,True
882,2,6,Soft Drink,3,2.5,7.5,2024-05-17,Cash,Box Office,True,388,Michael,Pearce,paula39@robinson.com,01632 960 363,"43 Reid rapid, Richardsonmouth, IP1A 5ZZ",New Roy,HU12 7XF,UK,1953-05-10,Male,2020-06-11,False,True
883,1,2,Cinema Ticket - Child,5,8.0,40.0,2024-05-17,Online,Mobile App,False,224,Charlotte,Watts,jordancallum@lloyd.com,0808 1570999,"Studio 2, Page summit, South Joeport, HU6X 6SN",Kerrytown,GL48 3YY,UK,1969-01-10,Other,2022-07-14,True,True
883,2,5,Popcorn - Large,5,5.0,25.0,2024-05-17,Online,Mobile App,False,224,Charlotte,Watts,jordancallum@lloyd.com,0808 1570999,"Studio 2, Page summit, South Joeport, HU6X 6SN",Kerrytown,GL48 3YY,UK,1969-01-10,Other,2022-07-14,True,True
883,3,7,Combo Meal,7,7.5,52.5,2024-05-17,Online,Mobile App,False,224,Charlotte,Watts,jordancallum@lloyd.com,0808 1570999,"Studio 2, Page summit, South Joeport, HU6X 6SN",Kerrytown,GL48 3YY,UK,1969-01-10,Other,2022-07-14,True,True
883,4,8,3D Glasses,8,2.0,16.0,2024-05-17,Online,Mobile App,False,224,Charlotte,Watts,jordancallum@lloyd.com,0808 1570999,"Studio 2, Page summit, South Joeport, HU6X 6SN",Kerrytown,GL48 3YY,UK,1969-01-10,Other,2022-07-14,True,True
884,1,1,Cinema Ticket - Adult,5,12.5,62.5,2024-05-17,Debit Card,Kiosk,False,581,Shane,Woods,alex53@yahoo.co.uk,(028) 9018476,"463 Mandy shoals, Hillstad, M7 1LY",Coatesville,L3 0LT,UK,1986-10-10,Female,2019-06-15,True,True
884,2,2,Cinema Ticket - Child,1,8.0,8.0,2024-05-17,Debit Card,Kiosk,False,581,Shane,Woods,alex53@yahoo.co.uk,(028) 9018476,"463 Mandy shoals, Hillstad, M7 1LY",Coatesville,L3 0LT,UK,1986-10-10,Female,2019-06-15,True,True
884,3,7,Combo Meal,2,7.5,15.0,2024-05-17,Debit Card,Kiosk,False,581,Shane,Woods,alex53@yahoo.co.uk,(028) 9018476,"463 Mandy shoals, Hillstad, M7 1LY",Coatesville,L3 0LT,UK,1986-10-10,Female,2019-06-15,True,True
884,4,10,Merchandise - T-Shirt,2,15.0,30.0,2024-05-17,Debit Card,Kiosk,False,581,Shane,Woods,alex53@yahoo.co.uk,(028) 9018476,"463 Mandy shoals, Hillstad, M7 1LY",Coatesville,L3 0LT,UK,1986-10-10,Female,2019-06-15,True,True
885,1,2,Cinema Ticket - Child,6,8.0,48.0,2024-05-17,Online,Kiosk,True,475,Elaine,Hunt,fhowells@outlook.com,(0121) 496 0803,"Flat 49, Jeremy corner, Bartlettmouth, M94 1BW",Khanmouth,M5 5DT,UK,1964-01-25,Female,2018-12-27,True,True
885,2,3,Cinema Ticket - Student,3,9.5,28.5,2024-05-17,Online,Kiosk,True,475,Elaine,Hunt,fhowells@outlook.com,(0121) 496 0803,"Flat 49, Jeremy corner, Bartlettmouth, M94 1BW",Khanmouth,M5 5DT,UK,1964-01-25,Female,2018-12-27,True,True
885,3,4,Popcorn - Small,1,3.0,3.0,2024-05-17,Online,Kiosk,True,475,Elaine,Hunt,fhowells@outlook.com,(0121) 496 0803,"Flat 49, Jeremy corner, Bartlettmouth, M94 1BW",Khanmouth,M5 5DT,UK,1964-01-25,Female,2018-12-27,True,True
885,4,7,Combo Meal,2,7.5,15.0,2024-05-17,Online,Kiosk,True,475,Elaine,Hunt,fhowells@outlook.com,(0121) 496 0803,"Flat 49, Jeremy corner, Bartlettmouth, M94 1BW",Khanmouth,M5 5DT,UK,1964-01-25,Female,2018-12-27,True,True
886,1,2,Cinema Ticket - Child,4,8.0,32.0,2024-05-17,Online,Kiosk,True,385,Marian,Green,mathewblackburn@yahoo.co.uk,+441914960294,"Flat 36, Matthews ranch, Port Stuartshire, E1 5GB",Anthonyberg,M3S 1TP,UK,1952-05-14,Male,2016-07-07,True,True
886,2,6,Soft Drink,4,2.5,10.0,2024-05-17,Online,Kiosk,True,385,Marian,Green,mathewblackburn@yahoo.co.uk,+441914960294,"Flat 36, Matthews ranch, Port Stuartshire, E1 5GB",Anthonyberg,M3S 1TP,UK,1952-05-14,Male,2016-07-07,True,True
887,1,5,Popcorn - Large,2,5.0,10.0,2024-05-17,Debit Card,Mobile App,True,423,Frederick,Wright,hbaxter@yahoo.com,0306 9990269,"454 Smith center, Douglasburgh, M5 6XX",South Glennchester,L8S 4QF,UK,1995-09-08,Female,2017-01-11,True,True
887,2,8,3D Glasses,4,2.0,8.0,2024-05-17,Debit Card,Mobile App,True,423,Frederick,Wright,hbaxter@yahoo.com,0306 9990269,"454 Smith center, Douglasburgh, M5 6XX",South Glennchester,L8S 4QF,UK,1995-09-08,Female,2017-01-11,True,True
888,1,1,Cinema Ticket - Adult,6,12.5,75.0,2024-05-17,Online,Mobile App,True,50,Victoria,Robinson,williamsjulia@woodward-skinner.biz,(0306) 9990649,"869 Smith forest, Morrisfort, UB87 7RD",Dalyhaven,L4F 8UD,UK,1956-07-06,Female,2023-09-30,True,True
888,2,2,Cinema Ticket - Child,3,8.0,24.0,2024-05-17,Online,Mobile App,True,50,Victoria,Robinson,williamsjulia@woodward-skinner.biz,(0306) 9990649,"869 Smith forest, Morrisfort, UB87 7RD",Dalyhaven,L4F 8UD,UK,1956-07-06,Female,2023-09-30,True,True
888,3,3,Cinema Ticket - Student,5,9.5,47.5,2024-05-17,Online,Mobile App,True,50,Victoria,Robinson,williamsjulia@woodward-skinner.biz,(0306) 9990649,"869 Smith forest, Morrisfort, UB87 7RD",Dalyhaven,L4F 8UD,UK,1956-07-06,Female,2023-09-30,True,True
888,4,4,Popcorn - Small,4,3.0,12.0,2024-05-17,Online,Mobile App,True,50,Victoria,Robinson,williamsjulia@woodward-skinner.biz,(0306) 9990649,"869 Smith forest, Morrisfort, UB87 7RD",Dalyhaven,L4F 8UD,UK,1956-07-06,Female,2023-09-30,True,True
889,1,4,Popcorn - Small,8,3.0,24.0,2024-05-17,Credit Card,Kiosk,True,93,Lawrence,Gallagher,vthompson@yahoo.com,+44(0)131 496 0419,"14 Gemma camp, West Thomas, DA28 2NX",Lake Jamieton,BN2M 6EE,UK,2003-07-19,Female,2017-02-02,False,False
889,2,8,3D Glasses,5,2.0,10.0,2024-05-17,Credit Card,Kiosk,True,93,Lawrence,Gallagher,vthompson@yahoo.com,+44(0)131 496 0419,"14 Gemma camp, West Thomas, DA28 2NX",Lake Jamieton,BN2M 6EE,UK,2003-07-19,Female,2017-02-02,False,False
889,3,9,VIP Seat Upgrade,5,4.0,20.0,2024-05-17,Credit Card,Kiosk,True,93,Lawrence,Gallagher,vthompson@yahoo.com,+44(0)131 496 0419,"14 Gemma camp, West Thomas, DA28 2NX",Lake Jamieton,BN2M 6EE,UK,2003-07-19,Female,2017-02-02,False,False
889,4,10,Merchandise - T-Shirt,5,15.0,75.0,2024-05-17,Credit Card,Kiosk,True,93,Lawrence,Gallagher,vthompson@yahoo.com,+44(0)131 496 0419,"14 Gemma camp, West Thomas, DA28 2NX",Lake Jamieton,BN2M 6EE,UK,2003-07-19,Female,2017-02-02,False,False
890,1,2,Cinema Ticket - Child,5,8.0,40.0,2024-05-18,Credit Card,Box Office,False,527,Sylvia,Wade,hammondsian@dunn-dodd.net,+441134960527,"Studio 21l, Aimee cape, Williamsview, NN33 0JN",Alicechester,NR31 5FD,UK,1980-04-09,Other,2021-09-07,False,True
890,2,3,Cinema Ticket - Student,2,9.5,19.0,2024-05-18,Credit Card,Box Office,False,527,Sylvia,Wade,hammondsian@dunn-dodd.net,+441134960527,"Studio 21l, Aimee cape, Williamsview, NN33 0JN",Alicechester,NR31 5FD,UK,1980-04-09,Other,2021-09-07,False,True
890,3,7,Combo Meal,3,7.5,22.5,2024-05-18,Credit Card,Box Office,False,527,Sylvia,Wade,hammondsian@dunn-dodd.net,+441134960527,"Studio 21l, Aimee cape, Williamsview, NN33 0JN",Alicechester,NR31 5FD,UK,1980-04-09,Other,2021-09-07,False,True
890,4,9,VIP Seat Upgrade,1,4.0,4.0,2024-05-18,Credit Card,Box Office,False,527,Sylvia,Wade,hammondsian@dunn-dodd.net,+441134960527,"Studio 21l, Aimee cape, Williamsview, NN33 0JN",Alicechester,NR31 5FD,UK,1980-04-09,Other,2021-09-07,False,True
890,5,10,Merchandise - T-Shirt,1,15.0,15.0,2024-05-18,Credit Card,Box Office,False,527,Sylvia,Wade,hammondsian@dunn-dodd.net,+441134960527,"Studio 21l, Aimee cape, Williamsview, NN33 0JN",Alicechester,NR31 5FD,UK,1980-04-09,Other,2021-09-07,False,True
891,1,5,Popcorn - Large,1,5.0,5.0,2024-05-18,Cash,Web,True,504,Ian,Fletcher,victordavies@hotmail.co.uk,+44(0)1632 960 414,"26 Leonard junction, West Declanport, DE60 8SS",Aliceburgh,M6H 1WZ,UK,1945-02-19,Male,2016-10-17,True,True
891,2,6,Soft Drink,3,2.5,7.5,2024-05-18,Cash,Web,True,504,Ian,Fletcher,victordavies@hotmail.co.uk,+44(0)1632 960 414,"26 Leonard junction, West Declanport, DE60 8SS",Aliceburgh,M6H 1WZ,UK,1945-02-19,Male,2016-10-17,True,True
891,3,7,Combo Meal,2,7.5,15.0,2024-05-18,Cash,Web,True,504,Ian,Fletcher,victordavies@hotmail.co.uk,+44(0)1632 960 414,"26 Leonard junction, West Declanport, DE60 8SS",Aliceburgh,M6H 1WZ,UK,1945-02-19,Male,2016-10-17,True,True
892,1,1,Cinema Ticket - Adult,4,12.5,50.0,2024-05-18,Credit Card,Mobile App,False,497,Jayne,Johnson,andrewmiles@roberts.co.uk,+441134960356,"Studio 30, Clarke track, East Judithberg, B8H 7XS",New Sharonville,N8F 7SD,UK,1969-10-31,Male,2020-01-30,False,False
892,2,2,Cinema Ticket - Child,1,8.0,8.0,2024-05-18,Credit Card,Mobile App,False,497,Jayne,Johnson,andrewmiles@roberts.co.uk,+441134960356,"Studio 30, Clarke track, East Judithberg, B8H 7XS",New Sharonville,N8F 7SD,UK,1969-10-31,Male,2020-01-30,False,False
892,3,9,VIP Seat Upgrade,3,4.0,12.0,2024-05-18,Credit Card,Mobile App,False,497,Jayne,Johnson,andrewmiles@roberts.co.uk,+441134960356,"Studio 30, Clarke track, East Judithberg, B8H 7XS",New Sharonville,N8F 7SD,UK,1969-10-31,Male,2020-01-30,False,False
892,4,10,Merchandise - T-Shirt,5,15.0,75.0,2024-05-18,Credit Card,Mobile App,False,497,Jayne,Johnson,andrewmiles@roberts.co.uk,+441134960356,"Studio 30, Clarke track, East Judithberg, B8H 7XS",New Sharonville,N8F 7SD,UK,1969-10-31,Male,2020-01-30,False,False
893,1,1,Cinema Ticket - Adult,5,12.5,62.5,2024-05-18,Credit Card,Kiosk,False,243,Elliot,Howard,sclark@bruce.com,(028)9018101,"Studio 9, Lloyd flats, West Paulinemouth, KA44 2EX",East Deborah,EH3 7BP,UK,1976-06-22,Other,2021-06-15,True,False
893,2,4,Popcorn - Small,2,3.0,6.0,2024-05-18,Credit Card,Kiosk,False,243,Elliot,Howard,sclark@bruce.com,(028)9018101,"Studio 9, Lloyd flats, West Paulinemouth, KA44 2EX",East Deborah,EH3 7BP,UK,1976-06-22,Other,2021-06-15,True,False
893,3,6,Soft Drink,2,2.5,5.0,2024-05-18,Credit Card,Kiosk,False,243,Elliot,Howard,sclark@bruce.com,(028)9018101,"Studio 9, Lloyd flats, West Paulinemouth, KA44 2EX",East Deborah,EH3 7BP,UK,1976-06-22,Other,2021-06-15,True,False
